text,label
Photo not related. Ok naman ang item. Nahihirapan lang ako mag set nh time,1
"Tagal dumating ng parcel, maling kulay pa Ang dumating black Ang order ko red Ang dmting ung Tali nia di pa same sa kulay ng jacket kulay pink nkaka disappointed nmn seller tagal ng hintay tpos mali pa, dineretso lng sa plastic wla syang separate na plastic, first time ko dto mg order",0
Poor packaging.durog durog ang biscuit,0
SUPER SATISFY KAME sa naorder namen nato Walang damages at complete ang matierials nya Super Recommended itong shop nato Nagtesting kme muna isa kung Maganda Hindi kme ngkamali ANG GANDA kaya Umorder kme ulit Thank you seller. At s Riders mabilis at mabait sya kaya STAR SA SHOP NATO,1
"Super late na naka rate kasi busy at bumagyo pa nawalan kuryenti signal ilang araw. Pero sa galit ko na alala pa din ang palpak na product na ito. sabi waterproof. Very disappointing, isang araw lang nagamit nabasa agad loob tapos di na gumagana. Waste of money and time. Sobrang disappointed din papa ko. Wala ko picture na ky papa kasi yan agad sa ka excited nya",0
Kulang yung parts na nasa loob ng box hindi ko ma assemble,0
"inconsiderate ang seller pera lang hanap. Kung magbebenta kayo sana man lang kahit konti may pagkakatulad sa picture eh wala eh, hindi naman itim na itim kundi kupas, hindi rin makapal",0
natuwa ang mrs ko di daw nasayang ang pera.irecommend ko ito sa mga friends ko. 5 ka sa akin.salamat seller. salamat shopee.,1
maganda yung item kaso napakabilis din malowbat nakakapang hinayang,0
ok sya naka bubble wrap at mabilis lang yung pagdating ng item,1
"Thank you po. Wil observe if kapid ko. Good packaging, walang spill and ang bango niya.",1
Sorry for the picture and video not related. Kasi Hindi KO na na picturan kasi pinadala ko na agad sa mga pamangkin ko. At maganda ang item solid at tama lng sa presyo. Thank you seller and shoppe,1
Yung product yupi yupi pagkabukas ko nabasag yung takip nung isa. Nagleak. Naipit siguro during delivery. Deformed na yung lagayan kase sa bubble wrap lang nakalagay. Sana nilagyan man lang ng karton bago binalot sa bubble wrap.,0
Yung packaging lang parang di legit pero di naman expired. Parang may halong water,0
Ung isang pod may leak habang hinihipak,0
"Napaka ganda ng lotion na ito, no irritation, less sticky feeling and safe din sa balat ng anak ko. Thank you aveeno!",1
Maliit lng xa sa paso namin xa inilagay para mas kita. Mas mganda mas madami ok xa king mas madami,1
Ang ganda! Nag brighten agad ang skin ko in just 1 week of using. Literally buy again soonz and take note ang ganda pa ng packaging. Kodus! Belo!,1
WJDNDKLAANXJSKAMZN HINDI NAKA BUBBLE WRAP BUTI NA LANG OKAY AT WORKING THANK YOUUU PLS BUBBLE WRAP FOR NEXT TRANSACTION THANK YOUUUUU,1
Thanks to mamang driver and so nice naman po yung order na dumating,1
Ang lakas mkasosyal nagustuhan ng darling ko.sayang lng di umabot iyon ipaeengrave ko name.pero okay lang worth it nman.salamt,1
"Super ganda,tapos mura lang sya hehe 8pcs tong order ko,tatlo nlang kc pinangregalo ko yung 5pcs lahat din tama ang variation thank u seller",1
Ayos naman pagdating ng item. Thank you seller.,1
Maganda sana kaso lng kahit nakasaksak lng palagi nalolowbat parin.pagnakabukas Ang ilaw Hindi makapagmusic kac nalolowbat putol putol Ang sounds.,0
"1s lng kc hindi pla xia maganda qng anong minura ng price xiang sinama nmn,xl na ordr q parang small lng aning sama hindi 2loi kinuha ng customer q xia ibang iba xia sa pic sa bulsa nlng parang itinapal lng",0
di man sya gumagana. nasayang lang yung pera,0
bagal na nga dumating me isa panv kulang! will not buy again,0
Ayan lang naman dumating wala yung sinasabi niyo blutooth speaker paasa kaloka,0
Disappointed ako sa order KO plain tangerine at plus size wrong color at Hindi plus size different sa picture may garter sa colar at manggas dapat same sa diaplay ang layo sa order ko,0
True size maganda nagustuhan ng anak ko tuwang tuwa sya thank u po,1
yung isa nag wowork nmn sya pero yung isa sira nag isang fan isa lang yung gumagana,0
"Ok nmn ang product,and Di ok is I ordered 2L but ang dumating is 1.1L only and also iba ang design even ang colour nya. Excited panaman ako dahil natagalan din sya dumating. But then Mali Pala ang umasa,masasaktan Ka Lang",0
"I received complete item. Na try kuna gumagana at sana magtagal, May magagamit nako sa online class. Thank you seller and shopee.",1
May damage yung binigay.tapos yung saksakan ng charger nasagilid.hindi naka gitna,0
"May yellow sya or something pag binuksan mo yung bag and yung strap nya, hindi sya yung white na white talaga. Stock siguro sya kaya ganyan ang quality. Yun lang but all in all okay naman ang bag, hindi lang ako na satisfied sa color nya:",1
Isang beses ko lng nagamit. Nakapagcharge lang ito ng less than 50% Ngayon sira na. It’s only good for one use only.,0
"Fast delivery, Good Packaging, metal and plastic ang material. Tama naman size na naorder ko. Will order again pag need pa namin. Thank you seller, salamat shopee",1
Wrong color na nga yung pinadala damage pa yung car! Super nakaka stress laking abala Kami pa magpapaayos jusko!,0
Ang panget ng tela at hnd un ang itsura niya sa picture pati un kulay.,0
Very niceee HAHAHAHAHAHA sana umorder pa ko ng mas marami. Medyo matagal shipping pero not bad. Ang ganda ng quality thank you seller,1
Okay naman yung seller. sobrang bagal lang ng Standard Express magdeliver. Ilang beses nag delivery attempt. tapos sasabihin na wala daw sa bahay ang receiver. di naman ako umalis kahit minsan. wag kayo mag standard express,0
Nice at maganda na din ang tunog ingatan balabg mahila para di masisi si seller 2pcs ko ay naman sya at buo parehas.,1
Mabilis siya malowbat sisz! Ilang percent lang madadagdag sa battery percentage pero i think oksi na siguro siya since mura naman,0
"lol, sobrang tagal magcharge, 4hrs na nakacharge 3lights padin, tapos super bilis malobat pag gagamitin na. cute lang tignan haha",0
THANK YOUUU SANA EFFECTIVE SIYA AND SANA MATANGGAL NIYA YUNG MGA PIMPLE MARKS KO NA MEDYO MATAGAL NA HAHAHAHAHA WILL ORDER AGAIN SOON!,1
salamat seller salamat shoppe salamat sir taga deliver okay sya saktong sakto sa presyo nyang sooooooooooooooooo mora,1
dto naq lge order Kaz Ang bilis dumating Tama lhat thanks seller,1
"not worth it parang nag tag sampung pisong medyas lang, sobrang nipis. literal na expectation vs reality kaloka! sayang pera ditoo",0
The item is good no damage thank you sa rider dahil iningatan niya ang item ko. Sana magtagal i use 2days na so far okay naman,1
Thank you super ganda ng items nyu ok na man sya wala na mang sira pag recieve ko salamat,1
"thank you so much seller yung ibang product ngssale dhl malapit na maexpire,pero dto matagal pa tlga ang expiration ng product will order again after consuming",1
Maganda pati un box. ng hihinayang ako itapon pati box hahaha,1
Taena bulok na product to lalo na ung vacuum. Hindi man lng mahigop ng dumi. Nakakainis. Scam! Yawa sayang pera sa inyo.,0
love it. Thank you seller ang gaganda po ng products nyo tapos ang bait pa ni manong na nagdeliver. Thank you! Thank you! Will order again!,1
8Gb lng nag kulaps na di na kaya 8 Gb lng ang kaya ng 512 nyo,0
Love it. Sakto sa kamay ko. and okay din po un stylus pen.thanks seller,1
Madaya ang seller.madami ako inorder pero d nya nilagay lahat ng order ko.tpos ung singil sken pinagbayad ako s items na dko narecib.hndi makontak ang seller.dpt dito tinatamgalan ng lisensyaagtimda s shoppee.madaya ang seller,0
"Salamat seller,salamat shopee at tsaka kai rider. i really enjoy this app. salamat talaga mas mabilis ang lahat. ihahatid pa sayo. less hasle laking pasasalamat ko sa shop nato.",1
3 lng kasi damage tpos basag yung speaker then malfunction yung remote,0
"Nice sakto lang yung size xl 5' 7"" ht. Ko",1
For now 5star mna.kc ok ung packaging and nka bubble wrap nmn.kya safe.tnx seller.at sa rider n ngtyagang mghintay.salamat rider.,1
Nice ang buhay ay dapat ineenjoy molang ganon wag pahirapan ang sarili thank you seller,1
I love the quality and it fits me so well! Mabilis ding dumating at maayos ang pagkakatahi. I might buy some more<3,1
Super ganda maganda yung packaging mabuti nlng at naka box noon kasi di nakabox kaya yupi yupi yung laman suki na ako ng shop na toh,1
Akala ko malaki ang size 39. Maliit po pala,0
un kong gusto zero 5g pero dahil sold out. 2nd choice ko to hindi ako nagsisi. super smooth. ganda ng cam. nabili ko lang 9600 dahil sa discount sulit. laki ng memory. bet pa nun ng deliver kasi wala kami sa bahay pinuntahan pa nya kami sa area,1
"Order received, kumpleto at tama naman ng lahat ng items. Hindi ko gusto yung cotton buds kasi madumi kahit nakaplastik. Tapos pagopen ko ng delivery yun isang plastic ng cotton buds wala na sa loob ng lalagyan hindi manlang sinarado. Kaya ganun kadumi, sayang lang ang bili ko, ang dami pa naman.",0
"Okay naman siya,akala ko rubber yung nakabalot sa labas,plastic pala.pero magnda naman.",1
Okay nmn ginamit na ng anak ko di nmn sya fast pero okay na rin.,1
maganda ang product pero hindi maganda ang packaging.,0
Sira po yong takip sa taas nilagyan ko nlng ng tape,0
"Hndi siksik sa sachet unang open ko at piga cream with hangin agd, ang hrap din matanggal ng ntuyo na cream nya lalo pag overnight binabad naiiwan sa pores ko ewan ko kung dhl sbon n sulfur nyo gmt ko dpt ba cleanser nlng na liquid gnun pra mdali mtanggal? 3days plng nmn sna 1wk may mbwsn sa acne ko",0
Mali yung size na pinadala! XL order ko pero M ang dumating! Wala ako nagamit ni isa sa mga order ko! Dina ko bbili sa shop na toh! Bobo si seller basta makabenta lang,0
Ang pangit ng quality ng product niyo. Tapos punit pa. Tapos iba-iba kulay ng tahi. tapos wala pang refund,0
Pagsukat ko tangal kalas agad ung mga pearl. Ano toh?,0
phone holder/stand natutumba talaga siya pag nilagyan ng cp.,0
Disappointed sad po talaga sobra hindi flat type yung ring light tulad sa pic nakakahinayang lang kasi sobrang excited talaga ako. ngayon baka matambak lang siya dito sa bahay or baka pag laruan nalang ng mga anak ko. bale dalawa na yung failed kong ring light dito sa bahay. photo and video not related,0
Thank you seller. Very legit. Ginamit ko na for one week na and gumagana pa naman madami na to good for months na din,1
ok naman yung product.sana magtagal. kaso may isa na di umiilaw and yung isa naman di namamatay ang ilaw kahit maliwanag na.,0
ok naman malinaw at malakas ang sound. good job seller thanks.,1
Nakaka ilang araw palang biglang nag notif na unexpected remove tas ngayon ayaw na gumana ampt.grabe nga yon imposible naman yatang mangyari yon ee halos wala pako nailalagay na files or kahit isang kanta man lang gagamitin ko lang dapat sya pang download ng movie ee. Umay.,0
Super duper like at makapal sya. Yun nga lang ang hirap pahanginan kung mano mano kaya suggest ko bilihin nyo yun electric air pump Super sulit,1
Wrong size. I ordered 3XL but I received maybe medium-large. Di man lang magkasya sa paa ko ung sinend nyo. Dapat kinancel nyo na lang order ko di ung nagsend pa kayo ng ibang size. Halatang pera lang habol nyo hindi ung satisfaction ng customers!,0
Can't able to have a picture of white kasi naibalot ko na for my sister Gustong gusto kasi talaga namin dalawa magkaron nito. Puro like like lang kami sa pages at photos nung nakaraan e. So nung nag'sale. Ayun! Checkout kagad ang atii nyo. Excited kasi. Just bought 990 Thankyoy Nuprene!,1
They’re super nice! Ganda quality and well packed ng seller. Walang basag. I just wish makinis din nya nakakangilo kasi hawakan hehe,1
Masyadong maliit yung pants. Pro ok namn yung quality maganda kaso maliit masyado,0
Goods naman ung product kaso yupi talaga ang box pag dating. Packaging lang talaga ang problema.,0
Nagustuhan nila. Maayos naman lahat kahit medyo mahina ai ok lng at sa k to lng naman sa size Nia. Sulit naman Ang bayad,1
Mabilis dumating maayos at kompleto sya dumating. tuwang tuwa yung kapatid ko maraming salamat sa seller at delivery. god bless,1
3 stars lang kc sira yung takip nung 1,0
umorder ako ng cycling short pero panty ang deniliver,0
"Dented product, sira yung wiring kabilang speaker lang yung natunog. Never again with this shop.",0
ang order ko po Black di po gray. need ko po kc ay black. sayang nman.,0
Ok nmn ung product. Delivered safely na walang basag. Functionable nagamit q agad.,1
one star lang isa lang den naman yung logo,0
"maganda ung item, makapal ang tela at ung mga design ay magaganda,ung hindi lang maganda ung packaging, parang kumuha lang ng plastic ni ninja van at pinasok ung mga medjas. Yun lang",0
Ok naman po basag lang po yung glass niya,0
okay naman yong item ang bilis lang din eh set up dahil may mga video naman sa youtube pero yong packaging may mga dents at mabilis lang din ang pag ship thank you thank you ulit hope na tumagal sya. thank you thank you thank you thank you thank you thank you thank you thank you,1
"Maganda sya, perfect pang gift talaga, matagal shipping pero understood na siguro given na overseas pa.",1
Ok lng. Ang prob is ang J&T Delivery. Sila pa naga demand kung san kukunin. Kaya nga po nagbayad ng delivery fee para house to house ang pagdeliver. And 2days ko lng xa nagamit. Sira agad.,0
Sobrang aesthetic! Napakaganda! Nagamit ko na din at nonstick siya talaga. Responsive din ang seller! Thank you! Two thumbs up!,1
"Ok naman po sana lahat kaso lang po yung isang tripod na inorder ko may sira. Next time po paki tignan nang maayos at kung nasira man paglagay, palitan naman po sana. Thank you nalang po.",0
Masyadong matipid si seller sa Bubble wrap.Ung Box yupi2x Not Responve si seller ayaw mag reply.Maganda naman sya kasi mahina.,0
ayos tlga sya hindi tlga sa hinahangin yung apoy nasa labas p namn yung lutuan namin taz 3rd floor at open area pa kaya malakas tlga lagi yung hangin nakaka inis lng kasi panget ng pag ka package butas butas na yung plastik taz yupi yupi na yung pinaka paa ng item,0
Ang order ko red pero walang abiso na Hindi masusunod ung kulay na request ko nag lagay pa kayo Ng options or variation Kung kayo din ang masusunod at Hindi ganun kaganda tulad Ng NASA picture Kaya 3 star Lang,0
"2nd order ko n ksi nwala ung usb nung una wahahaa pero the best to, hnd nssra kht ilang beses n nbgsak.",1
lahat ng items maganda at mabilis din ang delivery. tyaka kahit mura yung items ok pa din quality. you get what you paid for.,1
ILANG BESES NKIPAG USAP SA MGA MISSING ITEMS NYO SA ORDER KO PERO STILL GNGWA NYO TANGA MGA BUYER NYO. GOOD LUCK! AT GODBLESS SAINYO.,0
Good naman sya medyo ma liit lang pala yun pero ok na din mura lang naman eh thank you seller sa mabilis na pag dating ayos po ang product,1
Naghesitate pa ako bumili kasi bumili na ako ng ganito and feeling ko hindi siya umeffect pero naglakas loob ulit ako. Wala pa naman 1 week since I got this but I hope na umeffect na siya sakin. All in all goods naman saka ang bilis madeliver,1
"Gusto ko sanang bawasan ng isang star dahil may tupi, ala hayae na Hahaha. Pero kung usapang quality laang din naman ay maganda, makapal din hindi basta-basta mapupunit to. Maliit lang yung binili ko, para mura hehe Worth it guys promise! More sales to come!",1
sguro sa ibang shop nlng sobrang pangit ng quality,0
Nirequest ko kay seller ilagay sa box pero tinakpan lang ng box ung ibabaw. Kaya ganyan,0
Working nmn. Nagustuhan ng father ko I-Try daw nmin kung tatagal sya. Plastic lang kasi. Thank you. Stay safe GOD bless!,1
Madali lang siya malow battery and yung phone ko not umaabot sa 100% I hope you guys will sell better products.,0
Thank u seller ang cute and ang ganda ng pag ka balot safe n safe sa uulitin po,1
Tumitigil tigil d ko alam kung bakit fully charge naman siya.,0
"Wrong size ang na deliver sken. Ako pa adjust. Pang 4x ko na ata nag order, ngayon lang pumalya. TY muna seller. Iyo na yan. Better pag walang stock, wag na i ship out!",0
Magaganda products nila working naman silang lahat si keyboard and si usb port extension para aesthetic ung desk area haha,1
gumagana at maayos nmn ang item.safe and no damage,1
Ang gandaaaaa! Great quality! Thank you!,1
"July 5 received; from that day hindi ko pa sya chinarge ulit. So thumbs up for that, siguro dahil naka off din yung lights kaya mas matagal yung battery life nya. Medyo natagalan lang delivery pero worth it naman yung pera mo dito, durable sya I think.",1
ang mahal mahal tapos maling shade ibibigay sakin,0
"Sv ko po pang MI REDMI bakit po pang Samsung ung adaptor na pinadala nio,",0
Thank you so much totoo pala ang 9 deals salamat shoppee at sa seller pti sa mbait na ngdeliver nakakatuwa,1
Maganda sana kaso iba ang kulay. sana nilagay nyo nalang sa description random. nagpavariation pa kayo hindi nman nasunod wala pang reply ang seller. hayx,0
Thank you andito na po ung nike jacket maganda nman sya d po ma nipis ung tela nya mgada suotin po,0
Sa packaging palang mapapaorder ka ulit kasi super safe ng mga items. Maraming salamat po,1
"Mabilis mag full charge at napakabilis din malowbat 13%palang low bat na ang power bank, sayang ang pera ko sana bumili nalang ako ng mamahalin na powerbank. Sasabihin original na powerbank. Mag papasko na sana hwag kayong manloko. Mabilis ang karma, karma is real. God bless sa store nyo",0
Nareceived ko na thank u pang 2nd order ko na ito ang ganda talaga at makapal ang glass super pa sa pagkkabalot di tinipid ang bubble wrap kaya walang damage nxt time ulit thank u rin sa rider,1
Maliit po pala yung size nato kala ko american size pero saktong sakto lang sa paa ko,0
"Rcve na po kaso kulang nang isa yung order ku tapos, mali oa yung kulay kasi po every colors po ay tag 5pcs po. Kaso nangyari eh yung grey naging 6pcs tapos yung black naging 3pcs lang kulang pa nang isa. Ok naman yung items. Thank you padin.",0
thank u so much unilever sana sa sunod may freebies na uli,1
Antagal ng shipping tapos pag dating parang 2nd hand sa sobrang mukhang luma ng ibang item tapos kulang pa ng isang item,0
Maganda sya at muka namang matibay at my card sya if ever na madisapoint si buyer but over all ok po thank you seller.,1
"Black and white ang order ko,nakakadisappoint na sa sobrang tagal ideliver,mali pa yung dumating,pakiAyos sa susunod! Para makaulit pa sa pagOrderhaissst",0
"Clip lens hindi magamit bukod sa kulang ng isa ung lens sira ang thread, disappointed ako sa items never na ulit sa shop na ito sayang pera",0
"Wag na wag na kayong magtry bumili sa seller na ito. basura magpadala ng product, bukod sa sira na ang pinadala, mali pa ang kulay na pinadala. ayaw marecognize ang bluetooth sa samsung at iphone, sa xiaomi lang umaandar. Hayayay.",0
"infairness di siya halata na peki kasi honestly ang ganda pinagkompara ko kaagad sa original na charger ng realme at yun na nga magkapariho sila ng bilis, ang flaw/cons lang niya is ang dali uminit parang masusunog na HAHAHA pero okay lang yun at di naman ako nag expect ng as in perfect, Pero Tnx!",1
Okay na po sana kaso yung right button nung Mouse ay sira sana mapalitan to. Salamat!,0
Basag ung takip nung red and ung isa instead n blue eh purple pinadala ndi man lng aq ininform ni seller n wlang blue.,0
"hindi sya nagchacharge,ngagamit lng sya kpag nkasaksak sa kuryente, ang mga switch ay mali mali.wireless daw,pro d nmn.kpag press ang mode naadjust ang volume. not a good product",0
Sobrang liliit ng fonts niya jusko lord. Cguro bibili nalang ako ng magnifying glass para mabasa ko ng maayos. Ang excited ko pati sa librong ito. Hahayy. Will not recommend this shop.,0
Ok sia. Malakas at maganda. Sana lang tumagal. Umaalog yung loob. Battery yata,1
Thank you po. Sana hindi di mag fade agad. Pero may nabasa ako na hindi sya mag fafade sana totoo. Pero overall maganda ang mga naorder ko,1
Wag kayo bibili Ng ganito Sayang lng pera nyo,0
"Fast shipping Na amazed ako sa buckles may kabigatan siya. Ganda ng belt wala ako masyadong masabi. Though it made me think if its locally made? Anyway kung dito sa Pilipinas ito ginawa. Dapat tangkilikin natin, gamitin at ipagmalaki. Best buy May pang simba na akong belt. Satisfied customer!",1
Thanks seller kasya sa a ako nagustuhan nya thanks sa rider also,1
"Ang ganda ng mga products, I love it! Ganda din ng pag kaka balot ng mga products secured talaga!",1
"Sobrang mild lang and soft sa skin after using it. Kala mo lang di sya nakaka clean pero feels so clean pag tapos gamitin, maganda",1
"Super ang gandaaa! Ang ganda din niya sa lips, nag mamatte siyaa. Medjo matagal lang dumating pero worth the waiit",1
thank you so much pooo nung una ayaw niya gumana tas parang 10 seconds ang delay niya pero hinayaan ko lang naka connect tapos gumana na din siya ng smooth sa rk61 na keyboard thank you sellerrrr,1
Iba po yung style ng dumating smen hndi po kagaya ng nasa picture pero same color,0
"maraming salamat shopee, sa seller at sa rider na nagdeliver maganda naman po ang item. thank you very much sa good quality ng pants",1
Worth it kahet ang tagal dumating. Ang ganda niya. Thank you seller.,1
DUMATING SAKIN HINDI GUMAGANA UMIILAW LANG. MAY CRACK PA. WALA AKO NAPAKINABANGAN KAHIT ISA. INGAT KAYO. SA IBANG SHOP NALANG KAYO BUMILI NAKAKADALA DITO,0
effective sya sa balat Ng ank ko n me atopic dermatitis.ito lang tlga nkkwala Ng dryness Ng balat nya.sana mag sale.,1
"Walang laman yung memory card, kagaleng",0
Isa po yung damaged hindi po gumagana sira pa.the rest po ok nman.,0
"Medyo matagal bago iship yung items kasi pre-order, pero nung naship na after 2days delivered na agad! Sobrang bilis! Saka ang ganda nung damit, mura na tapos malambot pa yung tela! I'm super duper satisfied!",1
"Sira agad ung item parang nagtapon ka lang ng pera, di ko na irefund senyo nayan haysssstttt",0
Ok namn yng item pero dko pa nasubukan,1
"Hindi ko magamit sa PC ko. Kailangan pa windows update, eh, pirated os ko. Hay naku, dalawa pa naman binili ko. Thank you pa rin seller.",1
Sulit yung pera ko dito thank you seller bibili aku ulit ng ibang kulay,1
Thankyouuuu gift sakin to ng bf ko dito ako magrate hehe ang ganda sobra,1
Okay naman sya di ko palang sya nasusubukan,1
Iknow na hinde related yung picture pero sobrang ganda ng item and ung quality niya saktong sakto sa price mabilis lang din naman siya dumating thankyouuu seller,0
pinaopen kona agad sa rider para safe kung andon yung items i already recieve the items good naman walang issue,1
Bastos mo seller 3time na ako nag order wala ako maroon inorder kada order ko mali color ipadala mo para ma bintahan kalang sa paninda mo lichi ka bweset pangatlo na ako nag order ganyanin mo ako palagi nalng mali color ipadala mo bweset ka bastos,0
ganda po. maraming salamat po. makapal din sya. halatang di mabilis masisira or mababali. definitely will purchase again. ang bilis lang din dumating,1
Maganda sya at malayo lang din sa expectation ko. akala ko malaki pero worth it naman sa price kaso nga lang ang dumating parang naputol ang wire. I dunno if ganyan ba talaga sya or what. pero okay lang. Thumbs up!,1
hii hahahahahaha sooo nakitaa ko to sa vlog ni atee paammeelaaa swinggg tas inggetera ako kaya napabili ako hahahahaha maganda rin kasi ung feedbacks nya so y not itry hhehehe mabango ung sanitizer empernes hahaha kaso nagleak syaaaa huhu nabasa tuloy ung iabng items pero goods parin nmn,1
Ok yung product medyo nalito lang ako sa kulay rosegold order ko but prang same lang sa gold itsura nya tho mgnda nman elegante tgnan mgnda dn ksi may llgyan na sya and mabbitbit mo khit saan.,1
Makakasave talaga ng bongga! At may free pa! Madali pa mag order at mabilis din ang shipping 3-4 days lang dumating na. At well pack! Secure na secure. Satisfied buyer.,1
Bat nmn ganon color black ang aking ni order pero color maroon ang dumating. Hindi na ulet ko oorder dito kasi mali binigay sakin.,0
Arrived safe mahina pro ok na din di nmn pweding napakalakas tapos nkatutuk sa mukha heheh. thankyou po,1
Thank you so much at humabol sa Christmas party nmin Ang gnada Ng items.,1
Natanggal yung speaker niya sa loob kumakalog kalog at pangit yung sound parang lata ang pangit,0
Black inorder ko pero red dumating hindi man lang ako na inform ng seller nakaka disappoint yupi yupi naren yung box nya pero di naman na damage sana lang tumagal,0
Ang bilis ma lowbat nung fruit juicer then hindi sya masyado nakaka blend ng maayos ng prutas,0
Ok naman maganda malinis. Makapal bubble wrap Hope so walang basag sa ibang box.,1
pang 3x ko ng order ito. oorder ako ulit. good naman lahat ng item.,1
Madaling masira and mabagal mag charge,0
Sobrang ganda rin neto kaso lang dko na na picture an nsa ref na hahaha but ganda grabe thank you seller and rider Yeyyy Ang ganda at Ang ayos Ng packaging kumpleto din sya thank you seller and rider sa uulitin,1
UPDATE! TAPOS KO NA UNG BOOK AND HALFWAY NASIRA NA SIYA LIKE PUMIGTAS NA UNG PAGES. NAKAKA BADTRIP.,0
Fake m4. Iba features sa m4 na nabili ko. Iba rin app gamit.,0
Mukha naman soft ipang brush ito Fave color ng pag bi bigyan ko kaya ayan puro green anek anek hehe Dami pa freebie ni seller salamat ha!,1
"Ang solar light nag work lang ng one day.Ngayon hindi na gumagana, nag lolowbat kaagad.",0
Bilis dumating. Ang ganda. Makapal sya. Matagal to magagamit. Pwede din pang gift. Thank you seller. Sa uuliten,1
"Okay naman siya and ginagamit ko na din. The product is okay, I'm using it na. So ayon wala na kong masabi, ano ba pa. pa ba ano.",1
Okey po sana sya kasu po aqad pomg nasira yunq umiikot nya sana po kunq orrder man ako ulit paki check muna po baqo ipadeliver,0
Super bango and mabilis lang naideliver. Legit na legit. Kaamoy niya yung victoria secret. Hoping to buy more stuff from this shop.,1
"Sobrang basag na nung isang mug due to poor handling siguro ng item. And since hassle ang magreturn ng items, hahayaan ko nalang muna. Lesson learned, wag bibili ng fragile items thru online.",0
"Mabilis dumating. Working naman po lahat ng ports pero sa google meet at zoom lang nya kayang madetect nang sabay ang webcam and mouse. Pagdating naman sa windows, isa lang sa dalwa ang pede gumana at a time. But still worth the price naman. Sana magtagal.",1
Maganda ang packaging meron ung saksakan Ng charger nk loob ang hirap mag charge,0
Super ganda ng item oorder kami ulit ganda ng quality mura pa,1
order received pero sa kabilang bahay namin naideliver. pina resib ko lang sa pamangkin ko.hindi kase nagrereply si seller para maichange ung del. address.POOR CUST. SERVICE! POOR QUALITY! UPADATE: AFTER 23 DAYS NAGREPLY DIN SI SELLER. SYA PA GALIT. SORRY PO,0
Thank you so much seller super ganda at anlakas ng sound nya kht maliit sya hehe sakto sa anak ko mahilig kumanta hehe nagustohan talaga nya thankyou po chaka walang damage naka bubble wrap naman sya okay na okay Salamattt seller God bless,1
"Ang cute ng radio. Nagustuhan namin lalo na ni mama. Yung torch malakas, tamang-tama pag brown out may magagamit kami. Sobrang linaw at lakas din ng sound.",1
"ok sya for its price. kaya lang for me, parang ang laki lang nung mga pearls hehee pero i think sa iba oks lang yun.",1
Ganda ng items Worth the price worth the wait Mabilis ayusen ang packing okay sya Mabilis ipa deliver din. Okay sa alright sana magtagal ang items,1
"Sobrang ganda ng tunog kahit full volume, hindi siya basag buong buo highly recommended",1
Sorry pero lamat tlaga to eh ayaw naman palitan ni seller,0
ANG GANDAAA. walng freebie pero bakit ung iba meron!,1
"Akala ko naka box siya tapos inalog ko konti kasi parang may nasira sa loob. Binuksan ko kaagad para macheck. Napansin ko lang, ganito ba talaga siya parang nakanganga? Feeling ko tuloy sira sana naman hindi. Tapos yung maingay pala yung usb. Hindi ko pa natry pero hoping tumagal.",1
Kung may 0 star yun nalang ehhhh napakisip ng hipakan di mahipak kagigil,0
Damaged po requesting for refund or replace kailangan ko po kasi talaga ng mouse eh para sa online class natanggal ung pinaka kabitan ng battery sa mouse. okay na po sana kasi may free battery kaso kailangan pang ayusin pinaka mouse,0
"wrong purchase, kahit itlog hindi nya ma beat",0
Maganda yung product kasi ang parang matibay sya and also the packaging but Di po ako natuwa sa nagiging result nung product hehe Kaya I gave 3 stars Lang po kasi nakukulangan po ako sa pagka curl po. Ayun lang po salamat,0
"Mukhang sosyal, magandang pang gift actually panggift ko talaga nalate lng order ko, uulit ako promise. Thank u seller, thank u rider.",1
maayos naman yung pag kakabalot but the product is not worth it to buy already cut the fruits into bite size pero di parin kaya ng juicer umiikot lang ng umiikot,0
My third order in this shop Bongga subrang ganda ng mga items sa shop na to Although matagal dumating pero worth it naman Kudosssss sa seller dahil walang kulang at good quality talaga I will order again soon Loveeeeeee it I recommend this shop talaga guyssssssssssssssssss Yays,1
Kasing laki lang sya ng palad ko pero ok lang kasi medyo malakas na rin enough para bawasan ang init at noong sinubukan ko sya sa powerbank ko na 10000mah ay tumagal siya atleast 8hours.thanks love it,1
"Ang ganda nung bag lalo nung white, ang classy tingnan. Sulit sulit ang bayad sa bag kasi maganda sana lang matibay. Mabilis din dumating.",1
Okay naman sya. Naship din agad. Delayed un paglamig sa baba. Stiylish tingnan. Mukhang maganda pagkakagawa. Hopefully matipid talaga sa kuryente. Maganda un freezer malaki un space nya. Maliit nga lang vegetable bin. Tas un kamasa na ice tray bang liit din. Overall sulit na sa price.,1
Nagustuhan naman siya ng asawa ko angas daw ng design thank you seller and kay sir delivery man. God bless and ingat lagi,1
"Yung nabili ko noon kahit generic ok naman, pero eto mas latest na pro lagi nag aask ng passcode kahit disable na sa BT manager ko nag aask parin passkey.",0
BASTA POST NI IDOL ⓛ KO YAN. SANA LAGi KANG ACTiVE AH. para my LiKE kana my COMMENT kapa. BASTA WAG MONG KAKALIMUTAN MAG LiKEBACK AH. Sinu dito Gusto ACTIVELiKER ACTiVECOMMENTOR. PMmuko para ADD kita. CFTOCF TAU. ⓛ BOY GiRL ACCEPTED. Ung HONEST,1
