text,0,1,2,3,4
Thanks sa seller dumating naman agad and sana walang sira kasi hindi ko naman na check pa dahil sa garden ko province ito ilalagay,0,0,0,1,0
"Mahina lang yung light ng bulb, mali yung isang item na nadeliver chopper)",0,0,1,0,0
"Okay naman, gumagana lahat kaso yung bluetooth adapter na binili ko di ko alam if gumagana kasi ayaw niyang gumana, nadedect pero ayaw.",0,0,1,0,0
Di po nagko connect sa Bluetooth ng laptop or ng phone namin. Wala pong Bluetooth name na lumalabas!,0,1,0,0,0
"Weak and tahi sana dinoble man lang, ang nipis din. Maganda ang design.",0,0,1,0,0
Maraming yopi yng handle syang pera ko 2 pa nman naorder ko d nku uulit,0,1,0,0,0
okay naman sya kaso may kulay green yung bag kulay white ang order ko madumi pa sana sa susunod maayos na po but thank u kuy ang driver,0,0,0,0,1
Dont expect sa performance ng mouse. Ng3days lng skin. Or natimingan ko ung weak product lng cguro.,0,1,0,0,0
Okqy namn sana sia maganda ung sound malakas pero d nag cha charge kqla ko ung charger ung may problema pero mukhang ung mismong pin ung may sira,0,1,0,0,0
"Okay na Sana, nga lang iba sa inexpect ko, kala ko Medyo makapal Ang tela, 3pionts kalang muna, magagamit ko Rin Naman to kahit sa Bahay lang. Salamat.",0,0,1,0,0
powerbank prang fake or sira kasi di man napuno ung iphone ko nung ginamit Chinarge ko pa nga yung powerbank ng 3 hours ata Tpos nung gamitin ko 40 lang nadagdag sa batt sad namna,0,0,0,1,0
Mali ang kulay na dumating pra san pa ang mga choices color nyo kung di nyo nmn susundin ang pinili ng costumer.,0,0,1,0,0
"Okay naman po siya, pero yung isang item tatlong araw palang hindi na umilaw. Akala ko hindi lang nacharge ng maayos pero sira na talaga siya",0,0,1,0,0
"maganda NMN siya kaso na disappoint LNG ako kasi akala matigas Yong lapa2x niya sa May paa. pero hindi eh. akala ko matigas siya kasi yon ang pinakita sa picture eh, kaso malambot pala yon katulad sa May gilid",0,0,0,1,0
ang bilis naka abut sakin yung item na inorder ko thank you po,0,0,0,0,1
Ang ganda ng clipppp at totoong matte siyaaaa pero i expected na mas malaki yung clip hehe pero oks lang kasi affordable naman at thankful ako na hundi nabaliiii,0,0,0,0,1
Maganda naman sana. kaso mali yung color na dumating,0,0,0,1,0
"At first po feel ko talaga may sira kasi manipis yung bubble wrap tapos yung karton na yupi na pinakita konaman sa delivery man di konalang sinauli) yun nga sira yung hawakan ng phone kaya nilagyan ko nalang ng glue stick, sana sasusunod makapal kapal na nabubble wrap po. Salamt",0,1,0,0,0
"Complete, kaso mali yung colors nung dalawa. Di manlang nagchat si seller na iibahin nya colors. Buti na lang maganda naman quality",0,1,0,0,0
Nice naman sya at gumagana yung remote thank you po.,0,0,0,1,0
Maganda naman kaso maingay siya pero ok na din salamat rider at seller,0,0,0,1,0
Maganda sya. Kakadismaya lang yung nagdeleiver kase binagsak nila.,0,0,0,0,1
"Maganda sana ang kaso pinadala ng seller na kulay mali mali, minissage kopa.",0,0,1,0,0
Ang bilis masira mura nga talaga pero yung quality bagsak,1,0,0,0,0
Madali lng ma lowbat khit buong araw nabilad sa init,0,0,1,0,0
Di siya nagana di din siya nag rerecord low quality talaga siya and ambilis masira tsaka di nagana Yung clip,0,0,0,0,1
so cute may light pa siya so cool mygosh ok i’ ll probably order again medj maingay lang so sige pwro oks naman sya so ayon ill reco pa rin to my friends uto,0,0,0,0,1
Akala ko maliit lang Ang 3x4. Malaki na Pala kaya na nyang masarahan Ang buong terrace. pero ok lang. intended Naman talaga sya para sa sinag Ng araw. thank u seller. Salamat din Kay rider kasi hinatid nya sa work ko kahit sa Bahay naka address.,0,0,0,1,0
maganda po. replaceable lens din po. tama lng. 2nd buy ko na,0,0,0,0,1
Manipis lng pala Pag umupo ako mapupunit sa legs ko,0,0,1,0,0
"Ok nman ung mga kulay tama at walang basag maauz ang pagkakabalot, kaso ang tagal dumating",0,0,1,0,0
Ang laki ng size 40. Samantalang lagi ako nag oorder sa ahopee puro size 40 sakto sakin pero etong sa inyo malaki tas wala man lang update or picture bago pina ship. Kainis. Ndi ko na picturan kasi namamadali papasok. Badtrip lng talaga. Sa size,0,1,0,0,0
Nice looking but mahirap gamitin dahil baliktad syang mag function.,0,0,1,0,0
"Sad to say puro dents at gasgas yung loaf pan, madalas akong umorder dito sa shop na ito pero ngayon lang ako nakareceived ng ganito, and take note pag order ko nagrequest at message pa ako na pakipack ng mabuti at lagyan ng bubble wrap para hindi madamage hays.",0,1,0,0,0
Medyo manipis ang tela pero okayy na para sa presyo,0,0,0,1,0
1st time ko mag order sa shop na ito. Hindi ako nabigo. Ang ganda ng quality ng shorts Makapal ang tela maganda ang pagkakatahi. Highly recommended ang mga short. Thank you seller dahil Tama lahat ng color at sizes na pinadala nyo.,0,0,0,0,1
Complete nman po cnsya naman po sya my kunting Mancha ngalang sana matanggal sayang nman kung hindi matanggal salamat seller shoppe rider god bless us all,0,0,0,1,0
Kala ko nng una ok pero nng itry ko d Nagana TAs Akala ko lobat lng kaya I charge ko halos 3 Oras na naka charge d pa din nagana d Rin magamit khit naka charge sayang lng Pera kooooooo.,0,1,0,0,0
Pa refund po nito plzzzz ang tagal dumating po tapos ganto nagchat pa po ako sainyo sabi ninyo good items why naman po ganto sira po lhat,1,0,0,0,0
"hello po sa seller, napakaganda po ng item nyo. worth it po yung price nya. magagamit talaga pg gbe sa online class. thank you po. will order again",0,0,0,0,1
Kaka full charge lang pero lobat agad wala pang 1min.,0,1,0,0,0
"Sabi legit, pero yung loob plastic, sh* sana sa iba na lang ako umorder. Legit ba ito o HINDI",0,0,1,0,0
Wrong item Po Ang Isa Wala Ang jagger Sana next time ayusin Naman Po Ang paglalagay check nyo Muna Ang order saka nyu ideliver. Very disappointed sa store nyo,1,0,0,0,0
Ang ganda po ng product. Okay na sa price nya. Pedeng pang event or panglakad. Thank you seller,0,0,0,0,1
Ba' t naman ganyan? Pangatlong order ko na sa inyo pero ngayon lang ako nadismaya! Ganyan ba talaga tahi nyan? Ang ganda na sana ng tela eh kaso ganyan! Double check nyo naman yung item bago nyo isalaksak sa plastik! Dalawang damit yang inorder ko tapos yung isa naman may maliit na butas! Hay nako!,1,0,0,0,0
"Hindi pa lang sya nag 1week sira na. First charge ko, yung button hindi na sya umiilaw. Tapos gumagana sya kahit wlang tao, pano na kung gabi paggising mo sa umaga bka flooded nanyung dinning area mo. As you can see sa video same problem. An hassle nalng nito. We tried contacting the seller before.",1,0,0,0,0
Bakit po ganon ang liit ng water bottle nakalagay 2 liter bakit po dumating 1000 ml kakainis kayo kakadismaya,0,1,0,0,0
Sana i upgarde ung logo ni vanya. Gumagalaw kase. Pwdi sia maalis anytime.,0,0,0,1,0
"I was given old stock. Madilaw ang straw at may gasgas ang cap. I have been buying kleen kanteen for so many times, ngayon lang ako nakareceive ng old stock.",0,0,1,0,0
goods naman sya kaya lang 4stars kasi ung lalagyan medjo may konteng gusumot hehe thankyouu,0,0,0,1,0
Hndi effective 2 times konasya binigyan ng chance. But it doesn' t work so sayang ang pera.,0,1,0,0,0
"Okay naman sya, napansin ko lang na medyo na loose ang bowel movement ko and nakaka ganda talaga sya ng hair at ng nails. Parang may glowing effect ganon Hahahha good itrm sya for me",0,0,0,0,1
"Nagleak na, ang mahal nya halos kalhati nalng natira and ANG MAHAL NA NGA MAEEXPIRED PA, 5 MONTHS EXPIRED NA AGAD",0,1,0,0,0
Di ko alam sayo hahahaha sabi ko Bluetooth speaker bakit sports cam paano ako makinig ng sounds hype ka,0,0,1,0,0
Pangit ung tela nung puting socks ung itim all goods sya,0,0,0,0,1
Ok nmn maganda sa murang halaga pwede png umulit. Slmt.,0,0,0,1,0
"OK naman ang item. Hindi masyadong good ang quality, understandable nman kasi mura lang xa.",0,0,1,0,0
"Hindi po goods yung item. Yung isang paa ayaw lumabas nung pinakataas na stand. Nakastack sa loob ng main na stand. Sana po bago iship madouble check, para di naman sayang yung binayad.",1,0,0,0,0
"grounded yung sound tapos di gaano marinig ang boses dahil naaangatan ng kunat sa tunog, pero it' s okay, 28 pesos lang naman siya so i don' t think na nasayang pera ko dahil ang mura lang naman. sa shipping naman, mabilis lang, 1 day lang nandito na yung product.",0,1,0,0,0
HOOOOOOY BAKIT GANITO KA GANDA HA SUPER EXCITED TALAGA AKO MA RECEIVED TO KANINA! AKO NA NAGHINTAY KAY KUYA RIDER PATI ANG BILIS LANG I- DELIVER KELAN KO LANG TO INORDER NUNG 11 TAPOS DUMATING SYA NG 16 SO ILANG DAYS LANG TALAGA SUPER WORTH IT HINDI AKO NAGSISI NA NAG ORDER AKO NETO,0,0,0,0,1
edit ko lang to kasi nung binuksan okay naman pero nung tinesting na naman nagloloko siya yung wifi may connection pero nawawala ang internet okay naman ang wifi sa ibang device tapos bigla bigla nagrerestart yung box tapos yung seller responsive lang pag bibili ka pero pag may problema ka wala,0,1,0,0,0
Magnda sia and maayos Yung quality ang problem ay Hindi sia 20kmAh. Bali almost 20% LNg maidadagdag nia,0,1,0,0,0
"Sorry sa late review, so far okay naman basta na sikat an ng araw para ma liwanag sya sa gabi. Mura naman ang mahal lang ay ang shipping fee.",0,0,0,1,0
Good packaging and tama naman pinadala nila sana magnda para ito na talaga gagamitin ko Thanks seller!,0,0,0,1,0
Maganda po yung item may freebies pa. Thank you po sa seller.,0,0,0,0,1
Nagana pero pangit ang quality. Putol putol sa recordings.,0,1,0,0,0
Okay lang gumagana naman item kaso di masyado nakakakuha ng dumi. Di ganun kalakas suction nya,0,0,1,0,0
Loved this! Fit siya kahit panlakad. Kase di manipis.,0,0,0,0,1
"Ingat nalang sa seller, scammer. Wag din maniniwala na kapag sinabi papalitan basta magplace lang ng bagong order. Umorder ako ulit kasi sabi ipplace replacement pero wala na naman.",1,0,0,0,0
Inorder k9nkahapin dumating agad ngayon napaka bilis ng delivery Mukang sakto naman ang size. Manipis lang sya compare sa nabili namin na ganito din any way thank you seller,0,0,0,0,1
Solid maganda Kaso Mali dumating na kulay pero napaka solid,0,0,0,0,1
"3 star lang muna for now kasi grabe yung laman. Yung conditioner, kalahati lang laman. Yung shampoo naman ang daming bawas. Second time ko umorder na konti laman, pero mas konti ngayon. Papaubos na eh hahahaha thank you pa din lols",0,0,1,0,0
"It works well naman daw sabi nung brother kooo, great packaging walang mga dents ty seller wala pic aso nalang namen",0,0,0,0,1
Okay naman medyo parang di morena friendly di sulit sa price,0,0,1,0,0
This is my second purchase in this shop and I' ll say that super ganda ng sabon nila nakakadry talaga siya ng back acne and itrtry ko siya sa face ko kasi yung facial wash nila hindi effective sakin.,0,0,0,0,1
Hnd o po na picturab ok nman lahat maraming salamt magnda lahat,0,0,0,0,1
Napaka pangit ndi pa nkaka 30% ang charge na cp ko lowbat na kaagad sayang lang pera ko kainis,0,0,0,0,1
"Magkaiba ng size dumating, nakakainis. Ang liit at di maganda yung tela.",0,1,0,0,0
"Sana iba iba yung kulay na pinadala. pro ok lng atleast kumple2. thank you seller, shopee and sa naq. deliver.",0,0,0,1,0
"Dumating na order ko. Sa ship out and delivery mabilis, pero bakit naman seller iba yung item ko na dumating!",1,0,0,0,0
kakareceive ko lang kanina. hndi gumagana nung triny ko. sayang lang pera ko,1,0,0,0,0
"Maganda yung croptop, nakaka disappoint yung underwear mali yung binigay hays!",0,0,1,0,0
Dalawang 5 gallons lang and lowbat na Same lang sa ibang mas mura na nabili ko na tig 100. Iba lang ang design neto but the performance is the same,0,0,1,0,0
Working naman yung mouse kaya lang parang used na yung dumating sakin. hindi sya mukhang bago and maraming scratches yung ilalim. nakaopen yung box nung dumating and walang seal.,0,0,1,0,0
"not yet tried pero kind of disappointed. ang mahal nya kasi oo, e ang liit pala. kasing laki lang halos ng hintuturo ko o kabanas hwhhdwhhdhs. sana kamo di madali matunaw.",0,0,1,0,0
Sobrang laki di magagamit sayang lang Pera ko. Salamat parin 4 star para sa mabait n Rider salamat God bless,0,0,0,1,0
"Seller sira ung microphone ayaw gumana, tapos damage din ang speaker ayaw mag connect sa ibang device sayang Sobrang happy namin nung na received namin ang product kasi daming positive comment pero edited naman pala I hope seller maka kain ka ng maayos dyan haisst nakaka dissapoint sayang din.",1,0,0,0,0
Iba yung color na naresib ko instead of black dalawang gray ang nilagay. And magkakaiba pala sya ng size ung nude color ang laki ng size compare sa gray,0,1,0,0,0
ang bilis ng expiration march 2023 but this product is effective sana lang ang binigay sakin 2024 pa ang expiration kasi 3 un inorder ko hindi siya mauubos un 3 na to sa loob ng 6 months,0,0,1,0,0
Maganda ang item goods packing balot na balot kaya order na kayu d sayang pera NYU May magagamit na ako slamat shoppe,0,0,0,0,1
ang bilis malowbat di man lang mafull charge and anlayo sa actual picture,1,0,0,0,0
"Super nipis ng tela, advice ko Lang sa gusto mag order bawasan nyo ng 3 size sa original size nyo malaki Kasi pag Yong size mo talaga sinunod mo",1,0,0,0,0
"dalawa inorder ko yung isa ok naman. pero yung isa me retoke tinakpan ng pintura halatang pinapalusot. Huwag sana ganun, dalawa na nga inorder dapat dalawang maayos ibinigay nyo. Nakaka disappoint.",0,1,0,0,0
Oks naman yung product. Well packed and shipped on time. What you see is what you get talaga. Ewan lang talaga kung tatagal. Haha,0,0,0,1,0
"D aq nag hesitate kasi OPPO na to ii. so ayun, para sa anak q n phone nga. kahit nong aq un nagtesting, lag. c wifi ndi mapindot. nag ooff xa. ngmanual reset ganun p din. sinabi q kay seller un issue. sv padala q daw s service center! 2days p ln un phone nga. nkkadisappoint ln nga.",1,0,0,0,0
"Maganda cxa Kaso di kasya sa asawa ko masyado maliit, sa mga binata na payat kasya Ang size nya",0,0,1,0,0
Maganda siya kaya lang medyo maigsi yung drawcord na nakakabit. Thank You Seller!,0,0,0,1,0
"Mabilis naman n deliver kaso maliit yung size niya para sa 2XL, ang size niya 2XL kaso ang liit at hindi pantay pantay ang lake. Nasunod naman yung tamang kulay nakaka disappoint lang talaga sa size.",0,1,0,0,0
Iba ang name ng free items sa pinadala. Very misleading. Nakaka disappoint. Nag expect ako eh. So sad. Buti nlang maganda ang items na inorder ko.,0,0,1,0,0
Kulang at bali yun iba 10pcs binili pero kulang dumating at bali den yun iba pero okey lang,0,0,0,1,0
"Sira naman, ibabalik ko sana biglang nagautomatic na received",1,0,0,0,0
"ok naman ung product, ung packaging medio d i. neffort ni seller. Saka sabi Girl color pero black pa din dumating sa akin. Mabilis din iship ung item kaya 4stars binigay ko Allgoods",0,0,0,1,0
"Ok naman, medyo parang mabilis nga lang lumuwag, pero ok na din considering mura lang siya, yung grey nga lang maputla or mas light conoared dun sa picture nila.",0,0,0,1,0
"Ok masasabi ko na maganda ang quality ng sound, ok yung box maayos din ang pagkakabalot. Yung sound hindi sabog kahit full volume. Kaso nadissapoint lang talaga ako dahil defective yung isa. Kaya binenta ng buy one take one hehehe. Pero maraming salamat pa rin. mbilis nmn dumating",0,0,1,0,0
i hope its working pinarecieve ko lang kasi sa biyenan ko nadelay kasi ang pagship kaya diko na nahintay bago umuwi saamin.,0,0,0,1,0
THE BOOK IS NICE FOR ITS PRICE! INGATAN NALANG TALAGA PARA TUMAGAL AT HINDI MASIRA AGAD PERO SO FAR SO GOOD TALAGA! WORTH IT BUMILI DITO SA STORE NA ITO,0,0,0,0,1
Hindi na ka pack yung flowers. They just put it lang sa pouch ng courier. Importante pa din ang packaging ng products nyo. Lalo mga flowers na nadedeform,0,1,0,0,0
Kulang pinadala nyo wala yung order ko na tbox di man lang nag update si seller nakakainis need ko yun dis week,0,1,0,0,0
Ewan kung nagbabasa ba ng order or what nagsesend pero kaasar na light green pinadala instead na yung order na PINK. Tanga ba magbasa or blatantly ignoring the specifics lang talaga. I HATE GREEN.,0,0,1,0,0
"Napakatagal dumating, Ordered March 18 Delivered April 1, dumaan na yung dalawang golf ko wala pa rin. Medyo manipis yung tela, payat ako kaya medyo di kasya saken pero keri na. Thankiee.",0,0,1,0,0
Sakto yung 60x30 para sa naka old school computer table gaya ng akin. Maganda quality affordable pa lalo na pag nag sale sila. Thank you very much seller!,0,0,0,0,1
Tatlo inorder ko lahat kulay blue pinadala Pg random color ba iisang kulay lng? disappointed,0,0,1,0,0
"received ko na yung item, antagal dumating talaga pag shopee xpress, diko kasi napalitan agad into jnt. nung una worried ako kasi based sa nababasa ko yung iba hindi raw nag yeyelo, pero yung sakin maayos naman. diko agad sinaksak pagdating sakin nag antay muna ako for 12 hrs. overnight nag yelo agad yung freezer, nakakagawa ako ice tubes and ice candy. ganda",0,0,0,0,1
Yupi yupi yung box buti na lang di nasira yung item,0,0,1,0,0
Ok na sana siya. ang nakasulat wireless mouse. ang dumating naman hindi wireless po,0,0,1,0,0
Ty Kay Seller dahil maganda item at Kay shopee goods lahat Yun lang and God Bless po sating lahat and enjoy your orders.,0,0,0,0,1
Ung isa order ko blue pero binigay sakin black hmpp.,0,0,1,0,0
Okay sana po pero mali color po ang natanggap ko po sana tignan po muna bago iship sobra po na disappointed nung kuya ko,0,0,1,0,0
"Ang ganda po ng cp, legit oppo store. Naka 3 times na akong bumili sa shop na ito. Thank you so much po",0,0,0,0,1
"Kaya pala amoy na amoy yung lotion kahit di ko pa nabubuksan yung parcel, nag- leak pala.",0,0,1,0,0
Ok sana sya. Kaso hindi mabigat yung stand nya. nabubuwal sya. magaan sya kaya nabubuwal yung microphone stand,0,0,1,0,0
Maganda sana Yung kulay kaso sobrang nipis Ng tela.,0,1,0,0,0
walang kwenta kausap yung my ari ng shop sira yung product na ibinigay sakin tapus ng ask aku ng maayos kung anu ang pwede kung gawin dahil sira yung power bank na pinadala nila tignan nyu nalang pu sa mga photos ku di naman aku mang hihinge ng refund ihh exchange lang sana kaso puro kaululan mga reply sakin pasensya na daw pasensya dahil sira yung sinend nyu na product aus diba iboycot nyu shop na 2 fake lahat ng reviews nyan,1,0,0,0,0
"Natagalan bago maideliver. Hindi na tuloy umabot sa pagbibigyan. pero ok naman ang item, walang damage.",0,0,0,0,1
Kaya pala mura lang siya kc mukhang luma na at puro gasgas nakaka sad,1,0,0,0,0
Sobrang ganda and halatang matibay good for the price di ka madisismaya tuwang tuwa yung bf ko gift ko kasi for our anniversary. Thank you seller bilis ng shipping 3 days lang,0,0,0,0,1
Sira yung port usb! Dapat wag kayo magtinda ng sira.,1,0,0,0,0
Maganda sia lakas mka susyal saktu lang sa anak q sulit na ung pag hhintay salamat seller,0,0,0,0,1
"Okay nman ang product, mura and pwedeng pwede ibenta sa tindahan. Anyways okay nman ang item, medyo natagalan lang magpadala ang store.",0,0,0,0,1
The best po item nyo. no damage po at ok Packaging. nasunod din yung lagyan ng fragile para extra careful c Rider. Sana sa susunod ganun pa rin. Thank you so much po. The best po item nyo. no damage po at ok Packaging. nasunod din yung lagyan ng fragile para extra careful c Rider.,0,0,0,0,1
Not recommend dahil sobrang nipis Lang nya susukatin ko palang punit na kahit maluwag pa sa akin maganda Sana kaso sobrang nipis promise pero mabilis naman marecieved,1,0,0,0,0
True to size Good quality Maganda at pasok sa badget,0,0,0,0,1
Maganda naman sya kaso lang sira yung hawakan nya matatanggal na,0,0,1,0,0
Tama lng sa presyo nya. bute pala kala ko metal. Parang nakakatakot lgyan ng mainit. Sana d mabasag pg nilagyan ng mainit. Thank you.,0,0,1,0,0
24” monitor vs Ginza TV 24” bakit parang mas maliit at pag sinukat nasa 21” lang ang actual size nya? Other than that mukang ok nman. Sana nlng tumagal.,0,0,1,0,0
Hayyy nako mura nga naman kaya pala mahina pa sa co ung tunog TAs mabilis malobat 3 to 4 lang kanta,0,1,0,0,0
Color is nice but ang tela medyo maipis at ang tahi ay hindi pulido,0,0,1,0,0
Navy blue inorder ko pro black pinadala nyo. Kaya nga sabi ko pkisend Ng pic bago iship out. sabi nyo bz dahil sa maraming order. yun pala mali lahat Ng kulay. npaka iresponsable nyo naman. maganda nman sana Kaya lng ang kulay lng tlaga.,0,0,0,1,0
"Halos lahat maliit po sad, mali size napili ko Manipis lng tela nya at hindi kagaya ng iba na makapal tela, eto mukhang china made nga",0,0,0,1,0
Slmat po sa seller at courier pero sabi nga ng mga anak ko ang pangit daw po as in ang daling matumba matnggal at masira ung isa nung paa nya kakabit lng nmin pagkareceived nagtanggalan n agad. ung isa medyo ok nman po pero ung isa wla 2 paa lng tlaga. low price poor quality. pero ty p rin,0,0,1,0,0
Bakit po hindi ako makapag send ng msg sa inyo nung tinatanong ko bakit champagne Normal is 695 po 430 lang po siya Hindj na kayo sumagot tapos biglang hindi na nag sesend. Dapat hindi po kayo ganyan sa costumer. Wala din case,0,1,0,0,0
May dent ulet. nong una sabi nyo sa transpo lng pero ngayon yong top nakalobo yong surface so hindi sa tranpo nangyari,0,0,1,0,0
"poor packaging, naka direct lang sa pouch unlike dati may bubble wrap. then mukhang bawas na product.",0,0,0,1,0
Ok nmn sya di tinipid sa bubble wrap kaso nilagyan ko ng tape kac natatanggal tapos natanggal din yung isa hayst paano kopo ito gagamitin gagawan ko nlng po ito ng paraan for its price nmn ok sya kaya kung maarte ang bibili dzai wag kana bumili at kung di ka nmn maarte at magagawan mo ng paraan bili,0,1,0,0,0
"Disappointing, kasi 7 slot yung binili ko and 4 slot lang to and mukhang di ko pa magamit yung isa. Very wrong po",0,1,0,0,0
Sa mga gustong bumili nito pero hindi sure bili na kayo mga bejjes nicee syaa tas stretchable pala yung top tad yung skirt may pang dikit namansya kaya kasya lang sya gayses pero yung ano langg makikita basta malaki pwet mo HAHHAHAHAHAHHA binigay ko nalng sa pamangkin ko bala sya HAHAHHAAH,0,0,0,0,1
"Nabudol sa 7. 7 sale. Medyo matagal sya dumating. NAKAKADRY NG LIPS, GRABE.",0,1,0,0,0
Goods ng very light ung product pero ang mahal nya pra sa manipis and mablis na matastas. Bt nonetheless ok na ren nman sya.,0,0,1,0,0
Product is good fast delivery. kaso maliit pala yong 40/ 30 dapat pala yong tig 200 kasi malaki yon but any way thankyou seller. next order ko yong malaki.,0,1,0,0,0
it' s nice but the problem is wala syang bubble wrap and hindi consistent yung color na pinapakita sa pics tsaka yung tint in real life but it' s kinda fine sa' kin tho medj nasayangan lang aki sa money onti may maliit na dent din yung isa,0,0,1,0,0
"Not satisfied. I even regret buying it. Sayang 236 pesos. If u plan on buying, make sure to add 1 more size kasi maliit sya. I should’ ve added mine kasi ang liit. And yung left part ng shoes hindi pantay. Idk if masusuot ko to sa labas. Plus, the packaging is not well done, sira ang box. Huhu sayang sa money.",0,1,0,0,0
Got my order maganda nman cya. good quality. Pero pare pareho lng sizes. nag indicate pa nman Ng size tpos FREE SIZE LNG PALA. nd nman nag inform si seller na ganoon pala. Tapos iba Yung Nasa picture Kasi plain lng cya. Eto me print name. Sana next time mag inform nman SI seller bago I ship,0,1,0,0,0
"MABAIT YUNG SELLER, MAGANDA NAMAN YUNG TELA PERO ANG TAGAL DUMATING TAPOS ANG PANGET PA NUNG DESIGN SA GITNA SA BANDANG BABA EWAN KO KUNG GANYAN LANG TALAGA STYLE NYA PERO DI KO BET.",0,1,0,0,0
"Akala ko ba fast charger, sa isang oras almost 17% lang dinagdag sa battery ng cp ko ba yan",0,1,0,0,0
I ordered all for boys. Dumating lahat pink. tapos boys lahat ng pag reregaluhan ko. so disappointed.,1,0,0,0,0
"Complete naman dumating ang order ko. Kaso nag- leak yung laman ng isa at mukhang half nalang ang natira. Sana maayos ang pagkaka- seal para hindi nagli- leak, kasi sayang. Instead na magagamit, natatapon lang ang laman.",0,0,1,0,0
Complete naman noong dumating kaya lang while nag install ako nasira po agad yong cellphone stand kaya sayang. Low quality tama lang sa presyo.,0,0,1,0,0
"2 stars overall kasi okay sana kaso kulang ung pinadala na order, ung naked brush at isang foundation ko wala. At ung shade ng lipstick mali ung binigay. OKAY SANA UNG MGA PRODUCTS NILA MAGANDA LAHAT BUT SANA NAMAN E COMPLETE LAHAT NG INORDER. PERO THANKS ANYWAYS. 14 items lahat order ko but dumating is 12 lang.",0,1,0,0,0
"nicer and mas matibay na packaging po sana next time, thank you!",0,0,0,1,0
"Pasensya na alam ko mura lang naman to, di naman mataas expectation ko sa mga ganto lalo na shopee lang naman ako nabili, pero sana maayos po. Para kasing gamit na, Hindi ko po alam bakit madumi, tas ang ibang part naman ng sapatos, sobrang makalat yungglue, diko po sure kung glue o dumi na talaga.",0,1,0,0,0
Nakaka dismaya naman panty ung order ko kaso puro short naman ang binigay tpos ang ninipis pa hnd like nung una kong order ang ganda nung munafie na panti parang original makapal kaya nga ako umulit umorder expect q ganon pa din bibigay skn tpos ibibigay skn ung hnd magamit umay,1,0,0,0,0
"Wala. ma saksakan ng USB, hndi ma charge Kasi sira anung gagawin ko po dito, pinag hirapan ko po pinambayad ko tapos di lang pala magagamit? Nkaka dismaya Naman po",1,0,0,0,0
"1 box lang inorder ko kasi afraid me na may ma- damage, turns out meron pa rin talagang sira. 3 out of 12 ay may lamat, 2 dun may halos 1in na crack 1st pic) tas ung 1 mej malaki ung crack 2nd pic) Mabilis sana maship pero kung di sure na 100% quality, pass na siguro next time",0,0,1,0,0
"okay naman kaso lang wala palang bluetooth to and di ma access ang Netflix. edit di gumaganda yung keyboard after 1 day na gamitin, fully charged naman yung battery na same sa battery ng mga keypad phones. nakakadisappoint",0,1,0,0,0
akala ko. maayos mkakarating nkakadisappoint nman po yung balot plastik lang tlaga sana nakadoble yung karton kasi nassira. ang panget na. nya tingnan,0,1,0,0,0
"Oks lang haha hekdog hamburger manipis tsaka maliit pero oks na rin, nakakasave rin ng money Kasi charge charge na lang imbes na bibili ako ng maraming batteries haha so ayun na nga ayos lang naman ung product gumagana naman idhsheinsheo uwisjsu usisj usis gobu gubgfo haha usisnw usisnw jsijs",0,0,0,1,0
Sablay sa sukat palagay nyo saken UNANO ganun paman ok narin kesa wala merry christmas,0,1,0,0,0
kulang yung paa tapos nung i twist ko na putol nasayang yung 25 pesos ko hahaha,0,1,0,0,0
XL inorder ko for my husband na 5' 9 ang height ang liit ng size! I saw a comment na 5' 10 height ng asawa nya pero kasya bat sa husband ko na mas maliit ng 1 inch ang height e Hindi kasya. Waste of money sayang di rin magagamit.,0,1,0,0,0
"Bka po pwd plitan seller ayaw nya po gumana, ok nmn po ubg isa wlang problema, dlwa kc order ko, bka po pwd palitan",0,0,0,1,0
Thank you po pasensya na at nkabaligtad nilabhan q muna. maganda nman po xia.,0,0,0,0,1
Hindi maganda Yung nasa baba na garter Sana Naman maayus Ang paglagay at Yung totoong garter medyo manipis Sana Naman maayus Ng seller Ang product,0,1,0,0,0
"Ok yong tela, nakadismaya lang ksi c seller hndi talga responsible sa kanyang mga buyer nag msg pa nga ako na sana ang kulay na ipadala is same sa kulay na niorder ko at kng hndi na avail mag msg muna sya para ako mismo mag change ng kulay na gustu ko. Kso hindi sya nag reply kaya yan mali ang kulay.",1,0,0,0,0
"ganda nitooo felt nice decorating it and nakaka enganyo na lalo uminom ng tubig kasi ang cute cute ng design, 2 liters for a day thanks so muchhh",0,0,0,0,1
Kakareciv ko lng at tinest agad namin. so far ok naman. thank u seller and sa nagdeliver. mabilis din nmn. sobfar sa nakikita ko ak ang tv. sana bukas ok pdn ang sa araw arw n gamit. sana magtagal.,0,0,0,0,1
Been using this for a month now. Mukhang okay naman. Hindi ko pa masyado makita kung pumuti nga ba underarm ko.,0,0,0,1,0
Maganda sna kaso Ang Dali nya malobat hnd sya natagal Ng isang araw mga tatlong oras ko lg sya nagagamit then Ang malala pa ni charge ko sya Ng mga 5- 6 na oras tps nagamit q mga tatlong oras lang tps wla pa sa 40% ung nadagdag sa cp q e full charge yn Nung binunot q pro nalobat nlng lht² dpa umabot s 40% ung charge na napunta sa cp q,1,0,0,0,0
