text,label
Putang ina ano ba to -Mar Roxas hahahahhaa,1
"Tuwang tuwa ang mga puta na matatalo si roxas dahil lamang si duterte . Hindi to pbb mga tanga , bayan naten nakasalalay",1
Nagresign na si VP Binay ang ubra ko wala pa nabawasan . [HASHTAG],1
Nag kakagulo ngayon sa Brgy namin Kasi Binoto nila si Duterte Pero Ang lumabas sa Receipt si Mar roxas such a stupid [HASHTAG],1
Bobo nalang boboto dito kay binay e . Eh kaso nga pala madaming bobong botante,1
Nakakainis tong TV ad ni binay . Paawa effect,1
"Sobrang bilib ni Mar Roxas sa daang matuwid , in denial siyang may extortion na nagaganap sa airport . Feeling nya lahat to paninira lang . OK .",1
"By process of elimination , the anti-Roxas/Binay undecideds will go for Poe to prevent a Duterte presidency . Was that so hard ? ? ?",0
"Kahit anong gawin mo Mar Roxas , hindi ka mananalo . ? ? [HASHTAG]",1
Binay bigyan mo kami dito ng sobre pleaaaaase ? ?,0
[HASHTAG] can't you tell an insult from a compliment ? Duterte said he was running cuz you're an American . Tapos you offer him a job? !,1
I feel so sorry for Mar Roxas ? ? [HASHTAG],0
No sign of Mar Roxas ' platform yet . What do you stand for and how will you do it ? [HASHTAG],0
Putangina nakakairita na kada pinapalabas yung ad ni Binay !,1
As of 11:27 pm . Partial and Unofficial results for President DUTERTE- 12.9M ROXAS- 7.5M POE- 7.3M BINAY- 4.3M D.SANTIAGO- 1.2M,0
Here's what Mar Roxas has to say about [HASHTAG] [LINK] [LINK],0
Yung ang tagal kong i-shade yung sa presidentiable . [MENTION] pa rin . Good luck [MENTION] & Grace Poe . ? ? [HASHTAG],0
seeing Mar Roxas on 2nd place and Miriam on last [HASHTAG] [HASHTAG] [LINK],1
"Kadiri naman GLOC 9 . Of all the presidentiables you could endorse , napunta ka kay Binay . ??? ? Sayang ka .",1
"[MENTION] MBC DZRH exit poll 32,757 respondents Duterte 42% , POE 20% , Roxas 20 % . MARCOS 34% , ROBREDO 28% [MENTION]",0
HINDI SAYANG POE ? ? [HASHTAG],0
[MENTION] Tubo b yn bka kawayan yn si Mar pauso lng yn eh . [HASHTAG] Abby Binay for mayor .,0
"Korina Sanchez-Roxas on Roxas vs Duterte , "" This is a battle between good and evil "" . [LINK]",0
Si Roxas grabe na nag spread ng black propaganda tapos si Duterte chill lang ? ?,0
Nakakatulog pa ba yung babaeng nagsasalita sa paid advertisement ni binay ? Puro kasinungalingan narinig ko eh .,1
"Not asking those who are voting for Roxas , Poe , or Binay to reconsider their vote . At least , pro-democracy . Those for Du30 ? Please rethink .",0
Currently stalking Jejomar Binay . Mapapamura ka talaga . ? ?,1
mar roxas is sooo desperate,1
"Binay lied with the association with the said Ampatuan . Puro kasinungalingan , knew it Mauungat at mauungkat baho niyo . [HASHTAG]",1
Mar Roxas on [HASHTAG] . I have no more words . [LINK],0
Si brian poe kinakampanya si Grace Poe porque't magkaapelyido biased ampotah wala na to,1
""" RT DonyaAlma : Kapag narinig nyo ang "" Only Binay "" Ito lang ang masasabi ko . "" Buksan ang ilaw ! Hihi "" "" ????? ?",1
sana hindi maitoloy ang dayu ni mar roxas,1
[MENTION] Hahahaha kung si Binay yan ambon palang suspended na ! Hahahahaha !,0
Ayan nanaman commercial ni Binay.? ?,1
"Tangina nung commercial ni Nognog Binay . Puro pang NOGNOG , PANO NAMAN KAMING MAPUPUTI!! ? Dapat pantay ! RACIST AMPUTS ! PAKYU KA NOG ! ? ?",1
Nahaharap sa isyu ng katiwalian ang mga Binay . Ano ang dito masasabi ni Edu Manzano na dating Vice Mayor ng Makati ? [LINK],0
[MENTION] is this a tweet abt Binay ? Or Pnoy ? Or the rest of the boot-licking shit-faced people that the Filipinos elected as ' leaders ',1
RT [MENTION] : Tanginang campaign ni Binay . Oy nognog lang pwede bumoto sakanya ! RACIST HAHAHAHAHAHA,1
"RT [MENTION] : Binay , halos 6 years ka ng VP . Bakit puro ' ginawa ' mo para sa Makati as Mayor ang nasa campaign mo ? Bakit wala yung ' ginawa ' m…",0
[MENTION] [MENTION] eto pa ! ang demonyo sa demonyo din nakikipagkaibigan ! Sweet nga sila ni Binay !,1
[HASHTAG] VP Binay : I’m in good health to finish 90-day campaign [LINK],0
And may the next debate won't be as bias as I expect it to be ma [MENTION] ? ? [HASHTAG] or [HASHTAG] [LINK],0
"Binay says signing bidding approval forms is part of the mayor's functions , not necessarily proves he's already involved in falsifying info",0
"First Binay and now Arroyo . Goddamn Duterte , you need to get your shit together .",1
Wala talagang amor sina mar sa taong bayan ! Go vp binay!! ! [HASHTAG],0
On the issue of foundlings . Where did Grace Poe stands out?? ? answer : for easy dramatization and emotional usage she adopted it . WAG POE,1
""" Teka , si Roxas binoto ko ah ! Bakit si Duterte ang lumabas? ! Ano to , dayaan? ! [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG]",1
"Honasan on VP Binay : "" No one can replicate him . He is genuine """,0
"Let's stop this madness ! Tigilan na ninyo ang kabaliwang Duterte . Mag-Roxas na kayo , para sigurado ! [LINK]",1
6 . RMTs 7 . Grace Poe 8 . Maroon 5 9 . Heneral Luna 10 . Binay 2015/9/17 07:56 PHT [HASHTAG] [LINK],0
Digong on Binay woes : He brought it on himself [HASHTAG] [LINK],0
"Wag Poe si Mar Roxas . We don't owe him our jobs , our oversized Starbucks drink , our Uniqlo jeans , our plane tickets . We owe him nothing .",1
"RT [MENTION] : tonight on #BottomlinePH : Roxas . Poe . Santiago . Binay . Four names , one election . [LINK]",0
"VP Binay , binati si Duterte - spokesperson Pormal na umanong binati ni Vice President Jejomar Binay ang kanyang . [LINK]",0
[HASHTAG] GRACE POE . You are such a disGRACE ! Vote buying 500php each tapos nag rent ka pa ng 170 bus ? MAY PUSO ? [LINK],1
[MENTION] yesterday duterte said he put sen poe as dswd sec if ever he win. . and poe said if she win also she put duterte as crmezar get ?,0
Presidential candidate Binay : ‘This is the eve of our freedom from poverty’ [LINK] [HASHTAG] [LINK],0
"Kung hindi si Duterte , edi sino ? Roxas ? The fuck .",1
"Sequence of candidates : Santiago , Roxas , Binay",0
PUTANGINA DUTERTE LEADING THE RACE WITH 88 THOUSAND VOTES ROXAS 60 THOUSAND VOTES,0
""" Only Binay , only Binay sino ba ang may nagawa na "" shutek ilang commercial ba meron ka? ! [HASHTAG]",0
"Giit ni Binay , hihintayin muna niyang matapos ang bilangan ng lahat ng boto .",0
Bat hate ba hate nyo si Binay ??????? ?,0
Naiinis ako sa binay na babae . Para namn may pake ako kahit di ako pansinin,1
Ihanda mo ang sarili mo Binay . May dumadagundong na BOOOOO naghihintay sayo dito sa Cebu ! Admin Toffy,1
Duterte or Roxas.still undecided .,0
.@OmbudsmanPh says it has authority to investigate VP Binay even if he is an impeachable officer,0
"Paggamit sa mga bata : kung ganito pala ang pagiging disente , huwag na oyy . DUTERTE TILL THE END",0
I'll not lead an uprising if Binay wins — Trillanes [LINK],0
"Its black propaganda . . black means Binay ? Lack of kakayahan c Mar , Propaganda means Puro Ganda lang si Poe ? Hahahaha [HASHTAG]",1
"Villar and Binay have the same campaign strategies , target nila ang TV-Audiences .",0
Sana manalo sila Mar Roxas and Leni Robredo!? ? RORO RISING .,0
LOOK : ‘Binay’ sign ala Hollywood rises on Banaue Rice Terraces [LINK] [HASHTAG],0
Binay and Roxas never failed to annoy me . Every single time .,1
RT [MENTION] : VP Jejomar Binay at mga kasama sa UNA nanguna sa pag-alala sa Bagyong Yolanda sa Tacloban kahapon . [HASHTAG] [LINK],0
RT [MENTION] : Mar Roxas first choice was Alden . But he couldn't get him . So naghanap ng SECOND CHOICE at CHEAPER . Daniel Padilla????? ? …,1
"Akala naman ni Mar Roxas nung kinuha niya ang "" KATHNIEL "" para i-endorse siya dadami boto niya ? Ulol , walang maniniwala sa'yo . Tanga mo po .",1
"VP Jejomar Binay : Marunong po akong maglaba , mamalantsa . Me : Wag kang magpresidente . Magkatulong ka . :(",1
"MDS , DUTERTE , OR POE ! GO NA GO NA WAG LANG MAR OR BINAY PLS . LALONG LALO NA WAG BBM FOR VP!!!!!!!!!!!! !",0
"Presidentiable bet Mar Roxas , dumating na sa Roxas City , para bumoto . [HASHTAG] [HASHTAG] [MENTION]",0
WATCH : Trillanes explains why VP Binay lied in his campaign ad [LINK] [LINK],1
Last week si Binay ngayon naman si Mar . Cant wait for Duterte . Duterte tard aketch ? ? [HASHTAG],1
Grabe nag movie lang kami paguwi may paganap na si mar roxas . Ibang klase . Tsk tsk .,1
"RT [MENTION] : Sa mga nagiisip bumoto kay Mar Roxas , aba'y pagisipan niyo maigi . Kung ito presidente natin , magbubulagbulagan lang . https…",1
"Grace , Chiz back on top ; Binay falls 10 points to 2nd - Manila Bulletin [LINK]",0
Poverty not corruption is the moral problem of ze Philippines - VP Binay [LINK],0
BINAY:The Politicalization of Mamasapano . Can't they not let our 44 heroes rest in peace ? [LINK],0
Binay is expected to answer corruption allegations hurled vs his family during campaign launch in Mandaluyong . | Jorge_Carino | via ANC ALE…,0
[MENTION] 5-part interview with MAR ROXAS at #DZMMTeleIkawNaBa . Watch : [LINK] [LINK],0
"Ang bobo-bobo bwiset , sinong maniniwalang mas mataas ang boto nila Roxas at Binay kay Miriam ? San kayo kumukuha ng pag iisip jusme",1
My rudeness and being sarcastic is influenced by the politician who fight oppressors . Such politicians are Duterte and Miriam Santiago .,0
Don't tell me Mar Roxas will win the Presidential Election ?,0
Binay di pa ako tapos sayo . Mamaya . Hahahahahahahaha .,1
"AMAY BISAYA REPORTEDLY CHALLENGED ROXAS , BINAY , DUTERTE & POE TO A "" FRIENDLY "" DEBATE BUT HE BEGS OFF FACING SANTIAGO [LINK]",0
[MENTION] si binay lang nakarMdam,0
Mar Roxas Leni Robredo Expanded Senior Citizen Act 2010 [LINK],0
"RT [MENTION] : If VP Binay & Sec . Jun Abaya were both engulfed in flames & you only had one fire extinguisher , sa'n mo ito itatago ?",1
LT BINAY [HASHTAG],0
Bwisit tong bagong commercial ni binay.? ?,1
"NOGNOG is a racial slur used by PNoy and Roxas tisoy & conyo supporters against Jojo Binay . same as "" Nigger "" [MENTION] [MENTION]",0
The Filipino people have suffered so much already . Voting for Mar/ Poe/ Binay is just adding insult to injury . [HASHTAG] [HASHTAG],0
[MENTION] puro naman self-proclaimed analyst kapag kay Binay . [MENTION] [MENTION],1
6 . EILYLizQuen SomethingNew 7 . JKLabajoPhotograph WishFM 8 . Day36 OF JoshAneBER 9 . LTFRB 10 . VP Binay 2015/10/6 12:15 PHT,0
"For those ready to destabilize Mar-Leni team up , sorry , it doesn't ring a bell . I'm [HASHTAG] all the way !",0
"Mar Roxas , nangakong paiiralin ang batas kahit sa mga makakasuhang kapartido [LINK] [LINK]",0
Wait lang napa-cringe ako sa paawa effect ni Binay,1
"My thoughts on this : My Question : On what aspect does Duterte is much worse than Binay , if become president? . [LINK]",0
"Now , I admire Poe , Binay , and Santiago more , who ignored a selfish cry , clearly not for unity . Let the people decide ! [HASHTAG]",1
[MENTION] iba si binay . ? ?,0
"Well , [MENTION] it depends on HOW you pronounce "" gutom "" ! Kill hunger or the hungry ? Hehe ! [HASHTAG] [HASHTAG] [HASHTAG] [MENTION]",0
[MENTION] hayop ka tlga hahhahahahaha!!! . Kengena nun ni binay eh hahahah,1
Nancy Binay voting against Grace Poe's Filipino citizenship . [HASHTAG] ? ?,1
FULL STORY : senmiriam defends reso stating EDCA is invalid without Senate concurrence [LINK] [LINK],0
Team Daang Matuwid energy cuts across twitter world . Let's keep it trending tweeps ! [HASHTAG],0
Hindi pabor sa death penalty si Binay at Roxas . Paano kasi sila yung mabibitay after ng termino nila . Mga hayop! ! Wag sana kayong maupo .,1
Mar Roxas is delusional AF!! ! [HASHTAG],1
ANO BANG PINAGLALABAN NG NOGNOG CHUCHU NA AD NI BINAY ?,1
Base on the Unofficiall and Partial Countings Baka si Grace Poe at Davao City Mayor Digong ang mahigpit na magkalaban dito .,0
"Naiireta ako sa mga TV Ads ni Mar Roxas , andami halos sunod sunod lahat ng TV Ads nakakabwiset . [HASHTAG] [HASHTAG]",1
Trending topic na [HASHTAG] [HASHTAG] [HASHTAG] mahiya kayo ohh every filipinos kinakahiya kayo.lahat kami galit sa inyo,1
"Parang malayo sa inaasahan ko yung result . Si Duterte , Miriam and Poe ang sa palagay kong maglalaban eh .",0
Binibida na naman si mar roxas hayy,1
Sa totoo lang Mas Maganda mamahala ang pamilyang Binay Sa atin . . Pag Nawala Ang Binay Wala Ng Libre Ang Makati . [LINK],0
Lumilipad na naman ang isip niyo . Oh oh oh . Mar at binay .,1
Nag didivert nman si BINAY ! para nga sana maliwanagan ang lahat eh ! Anebeyen . [HASHTAG] [HASHTAG],1
"[HASHTAG] Campaign style should be like Miriam's no fuzz , no face on TV . Nakksuka na drama ni MarEpal , Binay at GPoe s TV . Papogian lng .",1
[MENTION] TSK INUNAHAN NA KAYO NO BINAY KAMI PALA EH,1
Witness : Bidding for Makati projects under Elenita Binay a sham [LINK] | [MENTION] [LINK],0
Ginising ng commercial ni Binay yung diwa ko eh . Nakakainis .,1
I'm voting for Mar Roxas . He is the only good choice for president . [HASHTAG] [HASHTAG] [LINK],0
[MENTION] si binay di na daw kelangan ng abo .,0
Ako : pumikit ka Sya : andilim . Bakit ganyan ba kadilim mo pag wala ako ? Ako : hinde ganyan kadilim si binay [HASHTAG],1
The Office of the Ombudsman has affirmed the criminal charges against VP Binay and Mayor Jun Jun Binay for the Makati Carpark project .,0
"Walang iiwang pilipino - Grace Poe "" Pero bat iniwan nya ko "" :(",1
Jugs ba talaga o Binay ? Yung totoo ?,0
Pakyu ka Mar Roxas gago ka lahat ng mura bagay na bagay sayo tangina ka magsama kayo ni Noynoy,1
"Poe camp conditioning minds of public . Ang galit , talo.&gt;Disqualifying Poe has nothing to do with Mar Roxas - Guanzon [LINK]",0
[MENTION] trillion yan ! Wala eh . Only binay hahahahahhahahahaha ??? ?,0
Ano ba naman ung tv ad ni binay nognog ????? ?,1
"The Informations against Binay , Sr. , an impeachable officer , will be filed after the expiration of his term as Vice-President .",0
TANGINA GISING MGA PILIPINO DINADAYA NA KAYO NI MAR ROXAS [HASHTAG],1
"RT [MENTION] : Binay on Senate probe : Nung umpisa not politically motivated , ladies and gentlemen , ngayon kandidato na sila . [HASHTAG]",0
[MENTION] then explain Nancy Binay .,0
Ang drama ng ads ni Binay pucha . Haha,1
Makataong pagbabago ang hatid ni [MENTION] [HASHTAG] [LINK],0
"Despite One Cebu's fallout with UNA , Gwen still supports Binay for president . Read here : [LINK] [LINK]",0
Filipino Netizens Angry Over Viral Video of VP Binay Handing Out Cash [LINK] via [MENTION],0
""" Nognog , Pandak "" aish naiirita na ako sa ad ni Binay . STAHP",1
"PH voting system , Binay vs Poe , Twitter woes | 12PM wRap [LINK]",0
Sumakto pala no ? Ahas si Binay ! [LINK],1
Si Binay . The Boss na alert for raid yung office coz dubious transactions . Gets things done but back alley channels . [HASHTAG],0
Pacquiao : Binay destined to become president [LINK] [LINK],0
subukan mo mandaya Roxas [MENTION] magkakamatayan na tayo ! [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG],1
[MENTION] [MENTION] imo . he has done more harm than good to Bauan because of the Hacienda Binay allegations .,1
Roxas calls Binay ‘Denial King’ - Read : [LINK] [HASHTAG] [LINK],0
Roxas seeks unity dialogue with Poe Grace not withdrawing from race [LINK],0
"RT [MENTION] : Kapag si Mar Roxas ang nanalong presidente , hayahay si Korina . Havaianas na daw ipapamigay nyang tsinelas . Hahahahahahahaha…",1
[MENTION] [MENTION] hahahaha . Ohh . Grabe sama ng loob kay binay . ? ?,0
"i wonder kung hindi kaya nila (kn) inendorso si mar roxas , at kay duterte sila . mababash kaya sila ng ganyan ngayon ?",0
"walang pinipili walang iniiwan , VP Binay kaya yan ! [HASHTAG] Only B1NAY",0
Yananaman yang commercial ni binay,1
"Binay brushes off swipes from Roxas , Aquino [LINK] | via INQUIRER",0
Tuloy tuloy mo lang ang mga magagandang gawain VP Binay di ka namin iiwan Only B1NAY [HASHTAG],0
"Toledo City Mayor John "" Sonny "" Osmeña meets Vice President Jejomar Binay [HASHTAG] [HASHTAG] [LINK]",0
""" Ayusin natin ang Pilipinas. "" - Grace Poe Eh yung simpleng certificate of candidacy mo may error di mo naayos . Ulol .",1
"True ! Binay , alam mo na ? Magagalit ang lola namin . [HASHTAG] [LINK]",1
"Naaawa ako kay sir Gloc-9 , nag-intermission number lang siya sa kampanya ni Binay , binatikos kaagad ng mga makikitid na utak sa FB . ????? ?",1
"VP Binay’s trust , approval ratings up in Q4 2015 : Vice President Jejomar Binay scored higher tr . [LINK] (via GMA News)",0
Nognog Pandak Laki sa Hirap Putangina Magnanakaw Punyeta Bwisit Hayop Ahas Gago Yan si Binay .,1
Taenang Binay to puro ka paawa gago,1
I'm just utterly annoyed by that Binay commercial . I hope people will validate the things those paid ads are claiming before believeing them,1
RT [MENTION] : : Darna - Nadine Lustre . Babaeng Impakta - Nancy Binay . Babaeng Ahas - Marian Rivera .,0
I FIND IT HARD TO SEE THAT SEN . MIRIAM CAME LAST FROM THIS PARTIAL UNOFFICIAL VOTES . I MEAN SHE'S MORE QUALIFIED THAN ROXAS OR BINAY ! WHY?!? ?,1
Nahabol si Mar Roxas . Pumapangalawa na . Yieee,0
Si leni robredo personal nag punta sa yazaki-torres namigay pa ng boler si mar roxas anak ang pumunta!anak ba ang tatakbo ? [HASHTAG],1
Grace poe & leni robredo personal nag punta sa yazaki-torres pero si duterte at mar roxas boler lang ang pinamigay [LINK],0
Ombudsman acted in bad faith – [HASHTAG] camp [LINK] [MENTION] [LINK],0
[MENTION] Yan si binay? ?,0
WALANG KURYENTE SA MAKATI KINORAKOT NI BINAY ! HAHAHA ??? ?,1
Sa mga naninira kay VP Binay Goodluck sainyo . isa lng msasabi ko sainyo d nyo kayang siraan ang d nmn sira ! [HASHTAG],0
"Binay on delay in Yolanda rehab : 51% done after 2 years is not fast enough . Dapat mas mabilis tayo . May budget iyan . Ang problema,releases",0
"Remember what they did to UP students ? They reported that they shouted "" trapo "" at Binay when they actually said , "" sample "" [HASHTAG]",1
"Binay keep on mentioning all he has done as Makati mayor but none as vice president . Therefore , Jejomar Binay failed as a vice president .",1
Roxas vs . Binay vs . Poe . Will it be a four-way battle ?,0
Pak na pak ahahaha [HASHTAG] di naman gumana ang plano mo!! ! [LINK],1
di nga matuwid ni mar roxas ang kulot na buhok niya sa kili kili bayan pa kaya ?#PiliPinasDebates2016 [HASHTAG] [HASHTAG],1
Kung nag Presidente si Duterte dapat si Miriam nalang yung Vice? ? Or VICE-versa? ! Diba ? Para naman walang talo sa kanila??? ?,0
May pag-asa ba pumuti ang angkan ng mga BINAY ? HAHAHAHAHA??? ?,1
"[HASHTAG] reached 3000 likes as of this morning 3 days after it was created . This is good ! Biggest audience:male , 18-24 ! [HASHTAG]",0
"[MENTION] [MENTION] But now , we have Tito Sotto , Lito Lapid , and Nancy Binay . At gusto pa silang samahan nina Alma , Isko , at Pacquiao .",0
[MENTION] No doubt na yn Abby Binay and VP Binay for 2016 . [HASHTAG],0
"[MENTION] hahahaha nognog , pandak , laki sa hirap . yan si binay ? ?",1
"When miriam was asked to choose a president if she does not win , she said Duterte or Roxas .",0
Pag nakahabol si Roxas kay duterte isang malaking kagaguhan talaga . [HASHTAG],1
gago nga binay nangdalahig pa,1
[MENTION] Samahan ka raw ni Mar Roxas bumili ng weeds .,1
[MENTION] meets Presidentiable Mar Roxas [LINK],0
wag tayong tumigil sa pagsuporta kay VP Binay ! sama sama tayo sa laban na ito [HASHTAG],1
"VP BINAY , DUMEPENSA SA KUMAKALAT NA LITRATO KASAMA SI GOV . SUAREZ [MENTION] [LINK] [LINK]",0
mar roxas ' team really think if they cheat people would be okay w that like lol bih it's 2016 u ain't foolin nobody boo,1
The minion supporters of Mar Roxas is increasing . Duterte please kill that sons of bitches please .,1
SWEARS IN . Makati Vice Mayor Kid Peña takes over Suspended Mayor Binay's post . @ Old Makati City Hall [LINK],0
RT [MENTION] : One more reason not to vote for Mar Roxas--the King of Jejemons is his endorser . Barf . [HASHTAG] [LINK],1
So Duterte is running . But Miriam has served in all branches of our government . Experience &gt;= Discipline [HASHTAG] [HASHTAG],0
"Diba naniniwala si Sec . Mar Roxas sa "" Bayan Muna Bago ang Sarili "" ? Kaya sarili nya dapat pinagququit nya at hindi si Sen . Grace Poe . Charot !",1
"Binay sayang , kung hindi mo lang sana nasira yung tiwala ng mga pilipino sayo . [HASHTAG]",0
Ready to say goodbye to corruption ? Vote VP Binay [HASHTAG] Only B1NAY,0
Ayoko magmura pero tangina ka binay [HASHTAG],1
Puro nalang ' Makati ' si Binay at puro ' Tuwid na daan ' naman si Roxas . Yung totoo ? [HASHTAG],1
Poe &gt;&gt;&gt ; duterte realtalk,1
I'm sorry ha there is no factual basis that I'm not forthcoming in answering corruption allegations--Binay tells moderator [MENTION],0
Binay's salary as VP & as mayor previously could not possibly lead to an accumulated wealth of P643 million ! [LINK],0
Go go go [HASHTAG] DUTERTE OR NOTHING [LINK],0
Ang pangulo ko ay si MAR ROXAS . Iretweet mo ' to within 30mins . at magkakaron ka ng SOBRE . Wag kang tumawa yung kapitbahay ko meron na . ? ? (c),0
Kaya siguro nagboo ang mga LP sa sinulog kasi talo na si mar roxas ! Go Binay ! [HASHTAG] [HASHTAG] [LINK],1
Ito nanaman yung mga pity-party ads ni binay ALIS,0
Watch : Grace Poe Supporters Protest for Not Receiving P500 Incentive as Promised to Them (Video) [LINK],0
AM I THE ONLY ONE WHO'S CONFUSED ABOUT ROXAS AND DUTERTE'S VOTE GAP ? I MEAN. . ????? ? PH VOTE DUTERTE [LINK],0
RT [MENTION] : Justin binay : IS IT TOO LATE NOW TO SAY SORRY ? [LINK],0
"Binay- 242 bank accounts , hacienda Mar- Yolanda funds , incompetent DILG Poe- Questionable citizenship , 2 yrs in . [LINK]",1
"VP Jejomar Binay to fight vigorously for passage of FOI , says Sen . Nancy Binay [MENTION]",0
"Jusko naman sa Nognog commercial ni VP Binay , nakakainis !",1
[MENTION] ganyan aa Makati . Only Binay only Binay . HAHAHAHHHAH SHET,1
Nakakaproud yung mga taong kayang laitin yung sarili nila . :) hello Binay ! :) :D,0
Hindi ka na nahiya sa mga kababayan mong BABAE! ! [HASHTAG] Binay ProWomen,1
12 M plus of Duterte against 7 M plus votes of Roxas ATM,0
Napaka sakit ugh . Mas mataas pa si Binay at Roxas kay MDS ? ?,1
Either MDS or DU30 pero sempre dun tyo sa sigurado Mar Roxas po para sa kulungan ng mga aso . [HASHTAG] #Sorna !,0
"[MENTION] i doubt it , [MENTION] has good intentions too , also [MENTION] but the [HASHTAG] boy [MENTION] has undue influence over her ? ?",0
"I am soooo disturbed with this ' Nognog ' thing . What's the significance in your ad , Binay ? It's a total crap ! [HASHTAG]",1
"SWS : Binay still on top despite percentage drop ; Duterte , Poe tied for second [LINK] [LINK]",0
Boooooo samani Mar Roxas Korina Sanchez - Roxas pak yu oi [LINK],1
iniintay ko ang campaign ni miriam defensor . si du30 mar at binay ang sipag kase . ginawan pa naman namin siya ng . [LINK],0
"[MENTION] [MENTION] These can't be campaign ads because , according to SC , 1) it's not yet campaign season & 2) it never said Vote for Binay",0
Trying hard na talaga tong si Mar Roxas .,1
Ulol na lang maniniwala kay Binay . [HASHTAG] [HASHTAG],1
LAGING NAG LALAKAD SI BINAY . KOOOKKEEEYYYY ! [HASHTAG],1
[MENTION] BINAY STILL HAVE 7% ? WTF PEEPS WAKE UP !,1
Payat ni Grace Poe ? ?,0
"RT [MENTION] : Okay na ko guys e , matutulog na sana ako . Kaso nakabasa nanaman ako ng katangahan ni Mar Roxas parang gusto ko manapak ng t…",1
"Bakit dahil kay binay?? ? Diyos ko naman , eh trabaho mo naman talaga yan . [HASHTAG]",1
"I liked a [MENTION] video [LINK] Arnel Ignacio to Mar Roxas "" STOP CHEATING "" Filipino are already Angry",1
SC : CA case already moot due to Ombudsman's dismissal order vs Junjun Binay | edupunay,0
"[MENTION] [MENTION] panoorin mo muna ang BUONG interview then get back to me . All of GMA , Binay and Revilla issues .",0
Goes to show that Mar Roxas only thinks of Mar Roxas .,0
"RT [MENTION] : Mar Roxas in Ligao , Albay to meet with local LP leaders [LINK]",0
[MENTION] hirap mabuhay ng mahirap PUTA ASAN KA BINAY NGAYON MO KAMI TULUNGAN!! ! HAHAHAHAHAHA :---(,1
Walang hinahangad c VP Binay kundi ang ikabubuti ng ating Bayan [HASHTAG],0
Kahit sino sa 2nd spot wag lang si Roxas . Pero much better kung si Sen . Miriam . ? ? PH VOTE DUTERTE,0
[HASHTAG] Roxas Marcos,0
Nognog . Pandak . What is Binay trying to prove with his self-depreciation ad?? ? ? ?,1
"Bakit ganun ? Poe's promises is unbelievable . Sa sobrang positive , ang hirap paniwalaan . [HASHTAG]",0
"[MENTION] [MENTION] [MENTION] now the flavor of the month are Binay , Poe and Marcos",0
Nakiki-Love Triangle pa si Binay e . Panay alalay kay [MENTION] ? ? PaGentleman lang Pre ? [HASHTAG] not [HASHTAG] [HASHTAG],0
Yan Po ang tinatawag ni kulugong MAR ROXAS na Dalawang daang matuwad.#du30 [LINK],1
"Can't believe na ang daming supporters ng mga sumusunod na mga walang kwentang kandidatong ito : Grace Poe , Mar Roxas and Jejomar Binay .",1
"' Don't cheapen the presidency, ' Duterte tells Poe's camp [LINK] [LINK]",0
Mar Roxas [HASHTAG],0
Tangina talaga ng ad ni binay eh,1
"Gogogogo VP Binay , walang iwanan ! [HASHTAG] [HASHTAG]",0
Will consider Honasan . Not Binay .,0
"Cruz beats Trump , Binay’s plunder case , Japan’s robot farm | 6PM wRap anchored by [MENTION] via [MENTION] [LINK]",0
Wala kang makukuha ni isang boto sa angkan namin [MENTION] [LINK] [HASHTAG],1
Nagsisisi na ako kung bakit hindi ko napanood yung first ep last week . Yung kay Binay~ [HASHTAG] [HASHTAG],0
#KonekNews : Kandidatura ni Binay kaawa-awa [LINK],1
Philippine Senator Miriam Santiago to open on Monday senate debate on EDCA between US-PH [MENTION] [LINK],0
mar roxas doesnt deserve the third rank [HASHTAG],0
Duterte’s barbarism and Poe‘s dishonesty are brother and sister | The Manila Times Online [LINK],1
"Puro kayo Luis , Ryan , Sebastian , Sandro , Jake at Brian . Pansinin nyo naman anak ni Binay ! ? ?",1
I'm voting for [MENTION] not just because she's my boss . [HASHTAG] [LINK],0
"ECOP Pres Dee said they will come up w/ scorecards based on talks later by Roxas , Binay , Santiago at PH Biz Conference | [MENTION]",0
"[MENTION] : MAKAKAASA KAYO , HINDI KO KAYO PABABAYAAN . ????? ? [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG]",0
"1.1B DILG BUDGET PLUS 100B YOLANDA MISSING FUNDS ! May makakatalo pa kaya kay Ginoong Mar Roxas ? Ayon sa balita, . [LINK]",1
Nagkakadayaan na!! ! Roxas rank 2? ? Lol . Don't us ! [HASHTAG],1
Grabe yung Rosary Bracelet ng mga Binay ? ? Ano yun rosary ng mga Satan? ? May Letter B pa na nakalagay color black pa kasing kulay nila TSK,1
RT [MENTION] : Trillanes asked about impact on him of Senate investigations into VP Binay's alleged corruption . [HASHTAG],0
""" budget mar roxas "" is my new favourite insult [LINK]",1
"RT [MENTION] : "" Alcuaz later said that it was [HASHTAG] , the opposition leader , who requested that the panel format be scrapped. "" || [LINK]",0
May konkretong plano si Mar [HASHTAG] at Daang Matuwid para sa mga mangingisda . Gusto ngang gayahin ng iba ! [LINK],0
"Kung kawatan si Binay , running mate mo man o hindi , OO IDIIN MO ! Alangan naman hindi ? Nag-iisip ka ba ? [LINK]",1
Only Binay trending HAHAHAHA,0
Ginamit na naman ang tatay niya . Grabe ka poe [HASHTAG],1
